"Network","ParkCode","ShortName","LongName","SiteCode","SiteName","Lat","Long","Type","CharacteristicName","DisplayName","DataName","Category","CategoryDisplay","Units","LowerPoint","UpperPoint","DataType","LowerDescription","UpperDescription","AssessmentDetails"
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ROUN","Round Pond",44.3527859229421,-68.3776985841692,"Lake","PenetrationRatio","Light Penetration Ratio","PenetrationRatio","physical","PenetrationRatio","percent",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_UBRK","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","PenetrationRatio","Light Penetration Ratio","PenetrationRatio","physical","PenetrationRatio","percent",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_CADS","Cadillac Stream",44.344799,-68.217003,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HADB","Hadlock Brook",44.331585,-68.280098,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRKB","Breakneck Brook",44.410782,-68.251801,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MOWB","Man o'War Brook",44.318333,-68.316667,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_MRSL","Marshall Brook",44.274902,-68.351418,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
